symbol,inputdata,revenuedata
300356,-0.63049,0.49272
300357,0.03245,-1
300357,-0.31332,0.028
300357,0.00477,-0.00663
300357,0.05726,-0.06972
300357,0.02917,0.03617
300358,0.09178,0.28178
300358,0.03386,-1
300358,-0.36225,-0.08102
300358,-0.07884,0.30029
300358,-0.32379,-0.06807
300358,-0.21337,0.14165
300359,0.04853,-1
300359,0.2913,0.44999
300359,-0.56724,0.85465
300359,-0.66511,0.13598
300359,-0.25394,0.00089
300360,0.03876,-1
300360,0.03666,0.21275
300360,0.43354,0.49846
300360,-0.05609,0.57921
300360,-0.25401,0.06578
300362,-0.0512,1.44387
300362,0.45797,0.61325
300362,0.06564,0.17375
300362,-0.19103,0.17806
300363,0.03753,-1
300363,0.15078,-0.0949
300363,-0.00634,-0.06716
300363,0.0455,0.14738
300363,-0.24004,-0.33949
300364,0.29541,0.62789
300364,-0.49117,1.11895
300364,-0.04068,0.81144
300365,0.02703,-1
300365,-0.4525,1.4605
300365,-0.03365,2.18913
300365,0.19189,0.42075
300365,-0.13174,0.93119
300366,0.01093,-1
300366,0.21465,2.22836
300366,0.1009,2.09311
300366,-0.52087,0.61731
300366,-0.55764,0.99766
300367,0.01992,-1
300367,-0.50243,0.96743
300367,0.11305,0.93662
300367,-0.18059,0.70893
300367,-0.003,0.73523
300368,0.00922,-1
300368,-0.39989,0.28084
300368,0.00103,0.30544
300368,-0.45446,0.05379
300368,-0.25292,0.10824
300369,0.01992,-1
300369,-0.14039,1.20007
300369,-0.05762,-0.91964
300369,-0.43221,1.408
300369,0.0401,0.72252
300369,-0.65252,0.72873
300370,-0.4781,0.44033
300370,-0.42681,6.53991
300370,0.02016,-1
300370,-0.41701,1.99091
300370,0.06454,-1
300370,-0.48083,0.87059
300371,-0.57855,0.61197
300371,-0.19732,2.3699
300371,0.13083,1.07032
300371,-0.03633,1.0585
300373,0.00922,-1
300373,-0.57277,0.04792
300373,-0.06151,0.26277
300373,0.25678,0.19275
300373,-0.0969,0.27528
300374,-0.29011,4.86658
300374,0.25708,1.21585
300374,0.02306,0.57178
300375,0.26655,-0.27009
300375,0.01662,-1
300375,-0.00673,-1
300375,0.0108,-1
300375,0.19729,0.04548
300375,-0.5397,-0.10065
300375,0.25315,0.08344
300375,-0.15056,0.01165
300376,0.01154,-1
300376,0.24374,0.34114
300376,-0.22356,1.65184
300376,-0.12233,1.94359
300376,-0.15803,1.90383
300377,0.01027,-1
300377,0.47278,0.87062
300377,-0.2054,1.27178
300377,-0.50556,0.56179
300377,-0.56201,0.51191
300378,0.0101,-1
300378,-0.11264,0.57335
300378,-0.29781,0.49885
300378,-0.24934,0.35383
300378,-0.18554,0.41656
300379,0.01118,-1
300379,0.19028,1.14656
300379,-0.19628,0.32602
300379,-0.01884,0.75342
300379,-0.69681,-0.08741
300380,0.00193,-1
300380,0.39351,0.89379
300380,-0.63747,0.0601
300380,-0.08212,0.39382
300380,-0.17414,0.05604
300381,0.00193,-1
300381,0.04017,0.04022
300381,0.02284,-0.17563
300381,0.6728,0.37942
300381,-0.27421,0.07434
300382,0.01118,-1
300382,0.09835,0.84395
300382,-0.40372,0.24949
300382,0.34283,1.06013
300382,-0.69489,1.49707
300383,0.01095,-1
300383,-0.13005,-0.03952
300383,-0.43103,0.18429
300383,0.02379,0.71869
300383,-0.5052,0.08254
300384,-0.51562,-0.47354
300384,-0.12397,-1
300384,0.03641,-0.75498
300384,-0.1148,-0.54878
300385,-0.20211,0.19109
300385,0.0111,0.36583
300385,-0.32276,0.46781
300386,-0.56829,0.6014
300386,-0.34805,0.31532
300386,-0.12233,0.16835
300387,0.09749,-0.08375
300387,-0.17092,-0.99633
300387,0.15454,0.02034
300387,-0.24806,0.00956
300388,0.12134,-0.03788
300388,-0.53482,-0.08387
300388,-0.04939,0.68457
300388,-0.05592,0.73375
300389,-0.4213,0.09417
300389,-0.45291,0.30553
300389,-0.27111,0.59512
300390,0.30151,-0.0191
300390,-0.6335,0.17573
300390,-0.18837,0.10776
300391,-0.4233,-0.11976
300391,0.01071,-0.16967
300391,-0.08772,2.22896
300392,0.00794,0.58249
300392,-0.22428,0.4535
300392,0.03277,1.20102
300393,0.01372,-1
300393,0.1123,-0.06431
300393,-0.21333,0.28604
300393,-0.29934,0.26206
300394,-0.02939,0.09346
300394,-0.6002,0.03666
300394,-0.1816,-0.03451
300395,-0.06218,0.34357
300395,-0.06087,0.65633
300395,-0.34913,0.55338
300396,-0.04315,0.34108
300396,0.29516,0.36739
300396,-0.04534,0.56297
300397,0.13636,52.54775
300397,-0.45111,0.37373
300397,0.0118,-0.42099
300398,-0.00573,-1
300398,0.00309,0.04168
300398,0.22506,-0.06504
300398,-0.11642,0.25993
300399,-0.00573,-1
300399,-0.34974,0.02162
300399,-0.05309,0.03791
300399,-0.18817,-0.05528
300400,-0.02047,-1
300400,-0.28508,1.16053
300400,0.3212,1.27576
300400,-0.61709,0.69984
300401,-0.30483,0.0713
300401,-0.09561,0.60115
300401,0.20515,0.68748
300402,-0.01546,-1
300402,-0.03967,3.19248
300402,-0.03071,0.1973
300402,-0.10418,0.3191
300403,0.01271,-1
300403,-0.07788,0.05632
300403,0.19726,0.22293
300403,-0.22212,0.14318
300403,-0.00268,-1
300404,3.62218,0.57669
300404,0.14053,0.73631
300404,-0.21227,3.29778
300405,0.01271,-1
300405,-0.02457,0.38184
300405,0.34527,0.12363
300405,-0.4088,0.97516
300406,0.01271,-1
300406,-0.07169,0.12428
300406,-0.47555,-0.02679
300406,-0.17753,0.05394
300407,-0.00322,-1
300407,-0.07176,2.46541
300407,-0.48386,1.08109
300407,-0.13336,0.35088
300408,-0.02181,-1
300408,-0.31817,0.18161
300408,-0.0094,0.18309
300408,-0.1059,-0.0669
300409,-0.00322,-1
300409,-0.14051,1.4356
300409,-0.32136,1.35133
300409,0.12425,1.13789
300410,-0.01571,0.80744
300410,0.05131,0.83387
300410,-0.00594,1.09162
300411,0.33143,1.2617
300411,0.14211,0.62298
300411,-0.13988,0.39563
300412,-0.34375,0.63097
300412,0.10391,0.40269
300412,-0.60935,0.71015
300413,-0.00029,0.055
300413,-0.0566,-0.12809
300413,-0.07276,-0.14957
300414,0.18579,-0.18217
300414,-0.03142,0.43038
300415,0.1298,0.30302
300415,-0.00451,-1
300415,0.00895,0.39929
300415,-0.50449,0.25527
300416,0.03069,1.39095
300416,-0.42878,0.94355
300416,-0.26535,0.9437
300417,0.44874,0.12446
300417,-0.48851,0.4111
300417,-0.29749,0.18421
300418,-0.07076,0.02182
300418,-0.15546,0.33365
300418,0.00984,0.03972
300418,0.22054,-1
300419,-0.21624,-0.27366
300419,-0.84417,-0.22726
300419,-0.08334,0.07083
300420,0.06757,0.54227
300420,-0.4532,0.77409
300420,-0.29771,0.7737
300421,0.27911,0.03795
300421,-0.03642,0.01767
300421,-0.13156,-0.02454
300422,0.05224,0.8569
300422,0.13405,0.75762
300422,-0.61892,0.56126
300423,0.15701,0.87548
300423,-0.02627,1.36568
300423,-0.21411,1.25714
300424,3.34523,0.21649
300424,0.05134,0.67042
300424,-0.34469,0.44576
300425,0.19034,1.80629
300425,-0.03534,1.24379
300425,-0.62367,1.51075
300426,0.1772,-0.19284
300426,0.22399,2.40183
300426,-0.08174,1.34772
300427,0.84316,4.84197
300427,-0.65502,3.39931
300427,-0.22029,2.24971
300428,0.23082,-0.12029
300428,0.0303,-1
300428,0.88044,0.15732
300428,-0.32212,-0.00928
300429,0.92925,0.02836
300429,0.44345,0.13917
300429,-0.15437,0.33302
300430,0.20926,0.39438
300430,-0.04411,0.46269
300430,-0.2538,0.96908
300431,0.57051,0.34341
300431,-0.15453,0.60395
300431,-0.33882,-0.15711
300431,-0.00599,-1
300432,0.55998,0.1737
300432,0.45844,0.33473
300432,-0.07315,0.28239
300433,-0.11264,0.07629
300433,-0.69043,0.11437
300433,-0.15647,0.10809
300434,2.82792,-0.27101
300434,-0.04196,0.86532
300434,-0.20779,2.64783
300435,-0.00438,0.32428
300435,-0.72733,-0.48706
300435,-0.15523,-0.21599
300436,4.19043,0.01242
300436,0.03835,-0.16973
300436,-0.21251,-0.1836
300437,2.56667,-0.13225
300437,-0.28538,-0.21178
300437,-0.09832,0.47369
300437,0.01347,-1
300438,1.8781,0.12265
300438,-0.71802,0.02122
300438,-0.06524,0.72048
300439,1.67609,0.12621
300439,0.26059,0.23648
300439,-0.21843,0.278
300440,1.36459,0.75943
300440,-0.59702,0.68926
300440,-0.04062,0.8153
300440,-0.08613,-1
300441,1.15677,0.52969
300441,0.02403,1.16507
300441,-0.05331,0.35161
300442,0.65155,0.13083
300442,0.05567,0.00763
300442,-0.31551,0.35204
300443,2.03624,0.27865
300443,-0.14768,0.20722
300443,-0.6273,-0.03787
300444,0.19172,-0.33147
300444,0.00892,-0.83464
300444,0.21396,-0.68119
300444,-0.0062,-0.73026
300444,-0.08333,-0.78357
300444,0.71747,-0.84699
300444,0.30418,0.76072
300444,-0.22715,2.02579
300445,0.21709,-0.82462
300445,-0.02627,-0.9532
300445,-0.05035,-0.83475
300445,-0.46557,-1
300445,2.55181,0.22803
300445,-0.44182,0.3929
300445,-0.21384,0.34989
300446,5.97674,-0.18546
300446,-0.47492,-0.07467
300446,-0.37214,-0.29304
300447,-0.3548,0.09069
300447,-0.46271,0.30458
300448,1.43012,0.54766
300448,-0.63932,-0.3692
300448,0.03706,0.70165
300449,1.56483,1.36897
300449,-0.52903,1.31457
300449,-0.09142,1.60546
300450,4.79548,0.25246
300450,-0.18154,0.28177
300450,0.44047,0.37631
300451,5.23206,0.457
300451,-0.67324,0.37947
300451,-0.07731,0.06722
300452,-0.54404,0.03517
300452,-0.17158,0.03697
300453,-0.13866,-0.01083
300453,-0.09996,0.24384
300455,-0.44039,0.38646
300455,-0.43737,0.49824
300456,-0.24699,2.76446
300456,-0.14479,0.46084
300493,-0.13814,-1
300493,-0.6931,0.32039
300494,-0.46897,0.56011
300494,-0.2259,-0.06809
300495,0.02565,-1
300495,0.07934,0.46924
300495,-0.68972,2.94849
300496,0.04266,-1
300496,-0.77984,0.16188
300496,-0.0022,0.1029
300497,0.01971,-1
300497,0.44835,0.27368
300497,-0.17315,0.05684
300498,0.15502,-0.03356
300498,0.05493,-0.30168
300498,-0.11329,0.06599
300498,0.21026,0.12709
300498,-0.23491,0.10753
300498,-0.34049,-0.03762
300499,0.28177,0.66902
300499,-0.2398,0.83334
300500,0.39,0.074
300500,-0.12866,0.40588
300500,0.31937,-1
300501,0.40644,0.27934
300501,-0.23538,0.21566
300502,0.26659,0.31759
300502,-0.77669,0.24873
300503,0.73386,1.29649
300503,-0.71352,0.79716
300505,0.14336,0.20608
300505,-0.1772,0.19859
300506,0.11136,0.50674
300506,0.06678,-1
300506,-0.17412,0.68383
300507,2.28512,-0.09468
300507,-0.38447,-0.06421
300508,4.28253,0.44679
300508,0.01558,0.38144
300509,2.9384,-0.07951
300509,-0.20565,0.17363
300510,3.86997,0.86033
300510,-0.23356,1.30798
300511,1.5174,-0.46278
300511,-0.39392,-0.21116
300512,2.19249,0.4784
300512,-0.25829,0.45405
300513,4.97658,3.77013
300513,-0.45768,5.715
300514,1.17307,0.4633
300515,4.65332,0.4459
300515,-0.67644,0.27911
300516,3.05266,0.56353
300516,-0.24444,0.26997
300517,3.37207,0.53201
300517,-0.26878,0.32914
300518,3.44202,0.30761
300518,-0.45269,0.25971
300519,5.39374,-0.35397
300519,-0.6731,-0.24012
300520,-0.04432,0.90254
300520,-0.67197,0.40336
300520,-0.00725,-1
300521,4.16421,0.22325
300521,-0.23346,0.38281
300522,3.68992,0.53492
300522,-0.71949,0.28915
300523,-0.53818,3.18904
300525,0.01466,0.18343
300525,-0.34081,1.19203
300526,0.03506,0.04232
300526,4.51729,-1
300526,-0.82344,0.11214
300527,0.02353,1.69966
300527,-0.21723,1.10246
300528,0.02197,-0.12565
300528,-0.37323,0.09321
300529,0.03295,0.06936
300529,-0.19472,0.21992
300530,-0.21612,0.12058
300531,0.00383,-0.11195
300531,-0.84146,0.2701
300532,-0.04262,0.9529
300532,-0.65514,1.16557
300533,-0.0437,-0.04922
300533,-0.2465,-0.06155
300534,0.00013,-1
300534,-0.75332,0.25367
300535,-0.00278,0.30379
300535,-0.36397,0.15218
300536,-0.02257,-1
300536,-0.5915,1.5175
300537,-0.5811,0.47861
300538,-0.30046,0.07457
300539,-0.03379,-1
300539,-0.70122,0.09453
300540,-0.34021,3.15773
300541,0.00164,-1
300541,-0.27719,2.04454
300542,0.00096,-1
300542,0.01346,-1
300542,-0.19029,0.83281
300543,-0.32202,0.01896
300545,-0.1096,1.11432
300546,-0.71271,0.93414
300547,-0.2319,0.3594
300548,-0.01034,-1
300548,-0.17396,0.07484
300549,-0.57938,0.12694
300550,-0.2801,0.81966
300550,0.01979,-1
300551,-0.36172,2.82988
300552,-0.02272,-1
300552,-0.319,1.35738
300553,-0.33311,0.82546
300554,0.51603,0.25377
300555,-0.73337,0.41358
300556,-0.01558,-1
300556,-0.34644,1.50367
300557,-0.27205,0.76037
300558,-0.01024,-1
300558,-0.16641,0.17016
300559,-0.24396,2.56767
300560,-0.13924,-0.06056
300561,-0.30643,-0.01924
300562,-0.48871,0.31937
300563,-0.1907,-0.05496
300565,-0.00899,-1
300565,-0.15531,0.33795
300566,-0.53405,0.30789
300567,0.03484,-0.65445
300567,-0.0892,2.20103
300567,-0.43474,0.64321
300567,0.01208,-0.95506
300567,0.00816,0.42382
300568,0.00185,0.05784
300569,-0.01877,-1
300569,-0.66029,0.02248
300570,-0.62176,0.09561
300610,-0.51057,0.21167
300611,-0.61734,-0.07968
300612,-0.03723,0.14378
300613,-0.18478,0.30085
300615,-0.2923,-0.05245
300616,-0.08114,0.70259
300617,-0.24038,-0.26882
300618,0.52751,0.13302
300619,-0.17314,1.46787
300620,-0.26646,0.24709
300621,-0.30051,0.48693
300622,-0.29291,0.01304
300623,-0.20857,0.19969
300625,-0.30896,0.54023
300626,-0.26112,0.49436
300627,-0.20359,0.76844
300628,-0.27752,0.18747
300629,0.03245,0.82935
300629,-0.11329,0.88921
300629,-0.19404,0.45283
300630,-0.02717,0.69705
300630,0.53205,-1
300631,-0.58055,0.4191
300632,-0.23486,0.42333
300633,-0.15618,0.65143
300635,-0.22994,0.19745
300636,-0.27549,0.34603
300637,-0.36962,0.1076
300638,-0.32015,0.11919
300639,-0.18361,0.42039
300640,-0.15034,0.24349
300641,0.104,0.0268
300642,0.55284,0.71547
300643,1.24947,0.39585
300645,1.42181,0.57079
300647,0.68148,0.13896
300648,1.82985,0.81787
300649,3.98479,0.43684
300650,0.62717,0.43867
300651,0.43001,0.59428
300651,0.15088,-1
300652,0.26733,0.2045
300653,0.73494,0.2954
300654,5.00E-05,-1
300656,0.5942,0.13512
300657,3.83978,0.29399
300657,-0.03506,-1
300658,0.12416,-0.03714
300659,0.95477,0.68723
300660,-0.07616,0.01491
300662,1.35585,0.3061
300663,1.30854,1.12623
300664,-0.00384,-1
300665,0.9468,1.43846
300666,3.59719,0.16673
300667,1.3112,0.21676
300667,0.12378,-1
300668,1.11008,0.32543
300669,0.67712,0.67293
300670,0.71034,1.07775
300671,1.53638,0.27406
300672,1.70969,1.73449
300675,-0.00067,0.84569
300675,7.08468,-1
300676,5.38283,0.29019
300678,2.79601,1.09647
300680,1.72469,-0.21912
300681,1.07007,-0.02966
300681,-0.02857,-1
300682,2.49283,0.08287
300686,1.38461,-0.06882
300687,0.7612,0.19138
300688,-0.00794,0.97794
300689,-0.00987,-1
300693,-0.00424,-0.20851
300697,-0.01271,-1
300698,-0.02909,-1
300699,-0.01199,-1
300700,-0.02231,-1
300701,-0.00316,-1
300702,-0.00647,-1
300705,0.00399,-1
300708,0.00345,-1
300709,0.00541,-1
300711,0.00534,-1
300712,0.00192,-1
300713,0.00192,-1
300716,-0.00762,-1
300718,-0.00289,-1
300719,-0.0111,-1
300721,-0.00226,-1
300721,-0.00576,-1
300723,0.00064,-1
300726,-0.01015,-1
300729,0.01083,-1
300730,-0.00821,-1
300733,-0.00276,-1
300737,-0.0003,-1
300739,-0.01341,-1
600000,-0.3068,0.11052
600000,-0.23928,0.12155
600000,-0.24865,0.09694
600000,-0.07609,0.00931
600000,-0.11974,0.1134
600000,-0.10628,0.13908
600000,0.03121,-1
600000,-0.01258,0.14304
600000,-0.11647,-0.05238
600000,-0.22093,-0.03225
600004,-0.21887,0.01692
600004,0.00434,0.04545
600004,-0.05627,0.05591
600004,0.03991,0.05921
600004,0.02421,0.07915
600004,-0.01592,0.08154
600004,0.14609,-0.00371
600004,0.098,0.0688
600004,-0.24647,0.02915
600006,-0.18278,0.29919
600006,-0.02415,0.13346
600006,-0.11587,0.0479
600006,-0.06181,-0.08881
600006,0.06583,0.25312
600006,0.37696,0.06658
600006,0.99358,0.22851
600006,0.22761,0.07985
600006,-0.12124,0.12369
600007,-0.07106,-0.01492
600007,0.32997,0.06206
600007,0.06511,0.18916
600007,0.07537,0.05857
600007,0.05482,0.04464
600007,-0.02516,0.03007
600007,-0.00566,-1
600007,0.1476,-0.00113
600007,0.36797,0.00452
600007,-0.11817,0.08405
600008,-0.12881,0.14829
600008,-0.04868,0.25856
600008,-0.0745,0.12285
600008,-0.05529,0.04425
600008,0.03837,0.14669
600008,-0.10577,0.50702
600008,-0.12366,0.47644
600008,-0.53218,0.16365
600008,-0.20732,0.35892
600009,-0.08965,0.04468
600009,-0.11022,0.11177
600009,0.00823,0.07238
600009,0.06235,0.06453
600009,0.23849,0.08054
600009,-0.04164,0.0205
600009,0.35692,0.03295
600009,-0.02933,0.07561
600009,0.05757,0.05667
600010,0.12998,0.0348
600010,-0.00744,0.10199
600010,0.00218,0.68358
600010,-0.01337,-1
600010,-0.02165,0.18619
600010,0.01474,-1
600010,-0.12973,0.12978
600010,0.24738,0.35727
600010,-0.20044,-0.25
600010,-0.0842,0.21861
600010,-0.16287,-0.01192
600011,-0.16071,0.08548
600011,0.00312,0.00726
600011,-0.0736,0.10706
600011,0.37371,-0.03917
600011,-0.08448,-0.00653
600011,0.04754,-0.03183
600011,0.08281,-0.09481
600011,-0.06876,-0.1638
600011,-0.1177,-0.09901
600012,-0.18135,-0.09578
600012,-0.04291,0.02228
600012,-0.13885,-0.07365
600012,-0.05997,-0.07017
600012,-0.0573,-0.0123
600012,-0.02303,-0.09429
600012,0.4702,-0.09068
600012,-0.03972,-0.15442
600012,-0.13438,-0.04905
600015,-0.09952,0.13975
600015,0.12911,0.06411
600015,-0.09194,0.14428
600015,-0.07281,0.15257
600015,-0.30238,0.08741
600015,-0.05723,0.15112
600015,-0.1826,0.20006
600015,-0.00529,0.06396
600015,-0.11811,0.04201
600016,0.13081,0.4289
600016,-0.13056,0.10728
600016,0.02281,0.26473
600016,0.00966,0.05536
600016,-0.03516,0.01853
600016,-0.31124,0.0854
600016,0.05953,0.13439
600016,-0.03061,-0.05773
600016,0.00358,-0.05308
600017,-0.1579,0.31072
600017,0.00879,0.11116
600017,-0.08091,-0.02418
600017,0.00372,0.47169
600017,-0.09745,-0.05642
600017,0.06641,-0.03317
600017,0.40648,-0.08613
600017,-0.07992,-0.03764
600017,-0.019,0.00611
600018,-0.0994,0.14825
600018,-0.09273,0.08194
600018,-0.04399,0.05974
600018,-0.00244,0.28338
600018,0.58574,0.11596
600018,-0.05123,0.02302
600018,0.02252,-0.01002
600018,-0.00157,0.1696
600018,0.02232,0.09175
600019,0.02988,0.02555
600019,0.01496,0.20906
600019,-0.12522,0.05764
600019,0.03169,0.06931
600019,-0.11261,0.07314
600019,0.02221,-1
600019,0.03904,0.08777
600019,-0.02084,-0.04836
600019,-0.07807,0.21109
600019,0.23881,-0.00103
600020,-0.13898,0.13023
600020,0.04499,0.09525
600020,-0.05876,0.11455
600020,-0.07628,0.1193
600020,-0.07113,0.24409
600020,-0.00574,0.10044
600020,-0.01286,1.51226
600020,-0.14207,0.02865
600020,0.13034,-0.46486
600021,-0.00243,-0.10904
600021,-0.06978,0.06143
600021,0.17903,-0.08368
600021,0.13014,-0.23304
600021,-0.04228,-0.09018
600021,-0.06049,0.01157
600021,0.0456,-0.06929
600021,0.1477,-0.2011
600021,-0.17508,-0.06444
600022,0.49924,-0.01021
600022,-0.01537,0.14442
600022,-0.31833,0.0698
600030,-0.4665,-0.05446
600030,0.03246,0.1782
600030,-0.06367,0.42277
600030,-0.0754,0.04613
600030,0.03751,0.22195
600030,-0.23855,1.13211
600030,-0.02648,0.38933
600030,0.00431,-1
600030,0.0042,0.16987
600030,0.0525,-1
600031,0.14965,0.63243
600031,0.00999,0.36073
600031,0.03821,0.17061
600031,-0.16365,0.16383
600031,-0.15323,-0.03339
600031,-0.0555,-0.0451
600031,-0.13711,0.18269
600031,-0.06122,0.14637
600031,0.07885,0.04844
600033,-0.20067,-0.03507
600033,-0.31666,-0.03407
600033,-0.082,0.0379
600033,0.023,-0.01559
600033,-0.01421,0.04795
600033,0.00276,0.07727
600033,-0.09546,0.03934
600033,-0.04273,0.00895
600033,-0.03325,0.02547
600035,-0.20033,-0.03999
600035,-0.02437,-0.03257
600035,-0.06165,-0.13603
600035,-0.03397,-0.10762
600035,-0.09766,-0.09233
600035,-0.26274,-0.06549
600035,0.05911,-0.16774
600035,-0.05359,-0.20066
600035,-0.04396,0.18727
600036,-0.19741,0.06728
600036,0.07431,0.10845
600036,-0.06229,0.06316
600036,-0.06729,0.0123
600036,-0.04027,0.07647
600036,-0.06397,0.06161
600036,0.21676,0.05204
600036,-0.00877,-0.06154
600036,0.28061,-0.026
600037,-0.18229,0.45393
600037,-0.08416,0.93052
600037,-0.08555,0.24365
600037,-0.04371,0.18791
600037,0.19471,0.18035
600037,0.06893,0.16357
600037,-0.12138,0.11663
600037,0.13172,0.05506
600037,-0.08154,0.18282
600038,-0.16648,3.01134
600038,0.31838,4.06319
600038,0.15665,2.59461
600038,-0.02634,1.13
600038,0.07596,0.96103
600038,0.0088,-1
600038,0.12669,0.17657
600038,0.13261,0.18351
600038,0.00521,0.2731
600038,-0.18358,0.54285
600039,-0.05418,0.33703
600039,0.03033,0.53103
600039,0.07115,0.30066
600039,-0.29372,6.2996
600039,-0.10335,0.72735
600039,0.17051,0.91079
600039,-0.12078,0.53923
600039,-0.02108,0.34215
600039,-0.07991,1.19638
600048,-0.12907,1.87327
600048,-0.14319,0.77308
600048,0.03145,-1
600048,-0.05646,2.21161
600048,-0.10663,2.10243
600048,-0.03246,2.10587
600048,-0.34313,1.6817
600048,-0.20328,1.1821
